ZIP_CO,ZIP3,CITYNM,TOWNNM,ROADNM
408341,408,臺中市,南屯區,大富街
408342,408,臺中市,南屯區,惠中路三段
408343,408,臺中市,南屯區,文心路一段
408344,408,臺中市,南屯區,河南路四段
408345,408,臺中市,南屯區,河南路四段
408346,408,臺中市,南屯區,惠中路三段
408347,408,臺中市,南屯區,文心路一段
408348,408,臺中市,南屯區,五權西路二段
408349,408,臺中市,南屯區,五權西路二段
408350,408,臺中市,南屯區,文心路一段
408351,408,臺中市,南屯區,大墩五街
408352,408,臺中市,南屯區,文心路一段
408353,408,臺中市,南屯區,文心路一段
408354,408,臺中市,南屯區,向上路一段
408355,408,臺中市,南屯區,公益路二段
408356,408,臺中市,南屯區,大進街
408357,408,臺中市,南屯區,五權西路二段
408358,408,臺中市,南屯區,東興路二段
408359,408,臺中市,南屯區,大墩四街
408360,408,臺中市,南屯區,東興路二段
408361,408,臺中市,南屯區,向上南路一段
408362,408,臺中市,南屯區,大昌街
408363,408,臺中市,南屯區,東興路三段
408364,408,臺中市,南屯區,大墩路
408365,408,臺中市,南屯區,大墩路
408366,408,臺中市,南屯區,文心路一段
408367,408,臺中市,南屯區,大墩十街
408368,408,臺中市,南屯區,文心路一段
408369,408,臺中市,南屯區,大墩十一街
408370,408,臺中市,南屯區,大墩十二街
408371,408,臺中市,南屯區,大墩路
408372,408,臺中市,南屯區,大墩路
408373,408,臺中市,南屯區,五權西路二段
408381,408,臺中市,南屯區,五權西路二段
408382,408,臺中市,南屯區,五權西路二段
408383,408,臺中市,南屯區,公益路二段
408384,408,臺中市,南屯區,文心路一段
408385,408,臺中市,南屯區,文心路一段
408386,408,臺中市,南屯區,大英西一街
408387,408,臺中市,南屯區,文心路一段
408401,408,臺中市,南屯區,公益路二段
408402,408,臺中市,南屯區,公益路二段
408403,408,臺中市,南屯區,向上路三段
408404,408,臺中市,南屯區,大墩十一街
408405,408,臺中市,南屯區,三厝街
408406,408,臺中市,南屯區,五權西路二段
408407,408,臺中市,南屯區,大墩一街
408408,408,臺中市,南屯區,大墩二街
408409,408,臺中市,南屯區,文心南五路一段
408410,408,臺中市,南屯區,向上路二段
408411,408,臺中市,南屯區,向上路二段
408412,408,臺中市,南屯區,大墩南路
408413,408,臺中市,南屯區,文心南六路
408414,408,臺中市,南屯區,大墩十二街
408415,408,臺中市,南屯區,文心南三路
408416,408,臺中市,南屯區,文心南三路
408417,408,臺中市,南屯區,大墩一街
408418,408,臺中市,南屯區,文心南二路
408419,408,臺中市,南屯區,文心南二路
408420,408,臺中市,南屯區,大墩十一街
408421,408,臺中市,南屯區,文心南三路
408422,408,臺中市,南屯區,向心南路
408423,408,臺中市,南屯區,向心南路
408424,408,臺中市,南屯區,三和街
408425,408,臺中市,南屯區,文心南五路一段
408426,408,臺中市,南屯區,文心南九路
408427,408,臺中市,南屯區,永春東一路
408428,408,臺中市,南屯區,永春東一路
408429,408,臺中市,南屯區,豐功路
408430,408,臺中市,南屯區,文心南五路一段
408431,408,臺中市,南屯區,永春東一路
408432,408,臺中市,南屯區,五權西路二段
408433,408,臺中市,南屯區,五權西路二段
408434,408,臺中市,南屯區,五權西路二段
408435,408,臺中市,南屯區,黎明路一段
408436,408,臺中市,南屯區,永春東路
408437,408,臺中市,南屯區,永春東路
408441,408,臺中市,南屯區,公益路二段
408442,408,臺中市,南屯區,南屯路二段
408443,408,臺中市,南屯區,黎明路二段
408444,408,臺中市,南屯區,萬和路二段
408445,408,臺中市,南屯區,黎明路二段
408446,408,臺中市,南屯區,黎明路二段
408447,408,臺中市,南屯區,向上路三段
408448,408,臺中市,南屯區,黎明路二段
408449,408,臺中市,南屯區,大墩十二街
408450,408,臺中市,南屯區,大墩十二街
408451,408,臺中市,南屯區,豐偉路
408452,408,臺中市,南屯區,河南路四段
408453,408,臺中市,南屯區,大墩十二街
408454,408,臺中市,南屯區,河南路四段
408455,408,臺中市,南屯區,河南路四段
408456,408,臺中市,南屯區,黎明路二段
408457,408,臺中市,南屯區,黎明路二段
408458,408,臺中市,南屯區,黎明路二段
408459,408,臺中市,南屯區,南屯路二段
408460,408,臺中市,南屯區,南屯路二段
408461,408,臺中市,南屯區,東興路一段
408462,408,臺中市,南屯區,河南路四段
408463,408,臺中市,南屯區,河南路四段
408464,408,臺中市,南屯區,河南路四段
408465,408,臺中市,南屯區,豐富路
408466,408,臺中市,南屯區,河南路四段
408467,408,臺中市,南屯區,河南路四段
408468,408,臺中市,南屯區,黎明東街
408469,408,臺中市,南屯區,東興路二段
408470,408,臺中市,南屯區,東興路二段
408471,408,臺中市,南屯區,大墩二街
408472,408,臺中市,南屯區,精誠路
408473,408,臺中市,南屯區,黎明路二段
408474,408,臺中市,南屯區,東興西街
408475,408,臺中市,南屯區,南屯路二段
408477,408,臺中市,南屯區,河南路四段
408478,408,臺中市,南屯區,豐偉路
408479,408,臺中市,南屯區,大墩十二街
408481,408,臺中市,南屯區,永春東路
408482,408,臺中市,南屯區,南屯路二段
408483,408,臺中市,南屯區,公益路二段
408719,408,臺中市,南屯區,南屯路二段
408729,408,臺中市,南屯區,永春北路
408736,408,臺中市,南屯區,東興路二段
408747,408,臺中市,南屯區,大業路
408770,408,臺中市,南屯區,向上路二段
411001,411,臺中市,太平區,中和街
411002,411,臺中市,太平區,中平七街
411003,411,臺中市,太平區,中山路四段
411004,411,臺中市,太平區,中山路四段
411005,411,臺中市,太平區,長億一街
411006,411,臺中市,太平區,精美路
411007,411,臺中市,太平區,光德路
411008,411,臺中市,太平區,光興路
411009,411,臺中市,太平區,內湖
411010,411,臺中市,太平區,山田路
411011,411,臺中市,太平區,中山路一段
411012,411,臺中市,太平區,大興八街
411013,411,臺中市,太平區,大興一街
411014,411,臺中市,太平區,工業十四路
411015,411,臺中市,太平區,育仁南路
411016,411,臺中市,太平區,旱溪東路一段
411017,411,臺中市,太平區,振文路
411018,411,臺中市,太平區,宜欣一街
411019,411,臺中市,太平區,大仁街
411020,411,臺中市,太平區,大源一街
411021,411,臺中市,太平區,中南路
411022,411,臺中市,太平區,中山路四段
411023,411,臺中市,太平區,市民大道一段
411024,411,臺中市,太平區,光明路
411025,411,臺中市,太平區,中平九街
411026,411,臺中市,太平區,正誠街
411027,411,臺中市,太平區,中平路
411028,411,臺中市,太平區,中山路二段
411029,411,臺中市,太平區,十甲路
411030,411,臺中市,太平區,中山路一段
411031,411,臺中市,太平區,民生街
411032,411,臺中市,太平區,太平五街
411033,411,臺中市,太平區,七星路
411034,411,臺中市,太平區,太平十六街
411035,411,臺中市,太平區,仁和街
411036,411,臺中市,太平區,太平三街
411037,411,臺中市,太平區,育仁路
411038,411,臺中市,太平區,大源二六街
411039,411,臺中市,太平區,中和街
411040,411,臺中市,太平區,太文路
411041,411,臺中市,太平區,太和路一段
411042,411,臺中市,太平區,宜仁街
411202,411,臺中市,太平區,中平路
411228,411,臺中市,太平區,中山路二段
411311,411,臺中市,太平區,中山路一段
411613,411,臺中市,太平區,文林街
411622,411,臺中市,太平區,中山路四段
411623,411,臺中市,太平區,宜佳街
411628,411,臺中市,太平區,中山路二段
411629,411,臺中市,太平區,樹孝路
411637,411,臺中市,太平區,育仁路
411640,411,臺中市,太平區,太興路
411641,411,臺中市,太平區,立文街
411642,411,臺中市,太平區,樹孝路
411710,411,臺中市,太平區,長億一街
411713,411,臺中市,太平區,中山路一段
411714,411,臺中市,太平區,光興路
411722,411,臺中市,太平區,旱溪西路二段
411734,411,臺中市,太平區,中興東路
411743,411,臺中市,太平區,中山路四段
411760,411,臺中市,太平區,永豐路
412001,412,臺中市,大里區,中興路二段
412002,412,臺中市,大里區,中興路二段
412003,412,臺中市,大里區,中興路二段
412004,412,臺中市,大里區,中新街
412005,412,臺中市,大里區,大智路
412006,412,臺中市,大里區,內新街
412007,412,臺中市,大里區,甲堤一街
412008,412,臺中市,大里區,公教街
412009,412,臺中市,大里區,立仁一路
412010,412,臺中市,大里區,甲堤南路
412011,412,臺中市,大里區,大明路
412012,412,臺中市,大里區,立興街
412013,412,臺中市,大里區,文芳街
412014,412,臺中市,大里區,大成街
412015,412,臺中市,大里區,大里一街
412016,412,臺中市,大里區,五權南路
412017,412,臺中市,大里區,中投西路三段
412018,412,臺中市,大里區,大明路
412019,412,臺中市,大里區,永大街
412020,412,臺中市,大里區,永大街
412021,412,臺中市,大里區,三興街
412022,412,臺中市,大里區,大里街
412023,412,臺中市,大里區,大衛一街
412024,412,臺中市,大里區,大里街
412025,412,臺中市,大里區,中湖路
412026,412,臺中市,大里區,中山路
412027,412,臺中市,大里區,公園街
412028,412,臺中市,大里區,大峰路
412029,412,臺中市,大里區,上興街二段
412030,412,臺中市,大里區,中興路一段
412031,412,臺中市,大里區,中興路一段
412032,412,臺中市,大里區,三民一街
412033,412,臺中市,大里區,中興路一段大明巷
412034,412,臺中市,大里區,上興街一段
412035,412,臺中市,大里區,仁化路
412036,412,臺中市,大里區,仁美路
412037,412,臺中市,大里區,工業一路
412038,412,臺中市,大里區,工業十路
412039,412,臺中市,大里區,久居街
412040,412,臺中市,大里區,仁化路
412041,412,臺中市,大里區,大元路
412201,412,臺中市,大里區,益民路一段
412202,412,臺中市,大里區,新明路
412203,412,臺中市,大里區,新光路
412204,412,臺中市,大里區,達明路
412205,412,臺中市,大里區,達明路
412206,412,臺中市,大里區,達明路
412207,412,臺中市,大里區,東榮路一段
412208,412,臺中市,大里區,東榮路一段
412209,412,臺中市,大里區,大智路
412210,412,臺中市,大里區,大智路
412211,412,臺中市,大里區,中興路二段
412212,412,臺中市,大里區,中興路二段
412213,412,臺中市,大里區,大智路
412214,412,臺中市,大里區,大明路
412216,412,臺中市,大里區,中興路二段
412217,412,臺中市,大里區,中新街
412218,412,臺中市,大里區,中新街
412219,412,臺中市,大里區,內新街
412220,412,臺中市,大里區,內新街
412221,412,臺中市,大里區,中興路二段
412223,412,臺中市,大里區,東明路
412224,412,臺中市,大里區,東榮路
412225,412,臺中市,大里區,永興路
412226,412,臺中市,大里區,東榮路
412227,412,臺中市,大里區,東榮路
412229,412,臺中市,大里區,中興路二段
412230,412,臺中市,大里區,中興路二段
412231,412,臺中市,大里區,中興路二段
412232,412,臺中市,大里區,中興路二段
412401,412,臺中市,大里區,中興路一段
412402,412,臺中市,大里區,中興路一段
412403,412,臺中市,大里區,中興路一段
412404,412,臺中市,大里區,中興路一段
412405,412,臺中市,大里區,仁愛路
412406,412,臺中市,大里區,工業路
412407,412,臺中市,大里區,內元路
412408,412,臺中市,大里區,現岱路
412409,412,臺中市,大里區,中興路二段
412410,412,臺中市,大里區,現岱路
412411,412,臺中市,大里區,現岱路
412412,412,臺中市,大里區,新生路
412413,412,臺中市,大里區,現岱路
412414,412,臺中市,大里區,新生路
412415,412,臺中市,大里區,新生路
412416,412,臺中市,大里區,光正路
412417,412,臺中市,大里區,光正路
412418,412,臺中市,大里區,瑞和街
412419,412,臺中市,大里區,龍城街
412420,412,臺中市,大里區,塗城路
412711,412,臺中市,大里區,至善路
412721,412,臺中市,大里區,中興路二段
412728,412,臺中市,大里區,中興路二段
412732,412,臺中市,大里區,中興路一段
412757,412,臺中市,大里區,永隆一街
413001,413,臺中市,霧峰區,大同路
413002,413,臺中市,霧峰區,中坑巷
413003,413,臺中市,霧峰區,丁台路
413004,413,臺中市,霧峰區,山腳巷
413005,413,臺中市,霧峰區,四德路
413006,413,臺中市,霧峰區,仁德巷
413007,413,臺中市,霧峰區,丁台路
413008,413,臺中市,霧峰區,大坑巷
413009,413,臺中市,霧峰區,中正路
413010,413,臺中市,霧峰區,中正路
413011,413,臺中市,霧峰區,中投西路二段
413012,413,臺中市,霧峰區,霧工一路
413013,413,臺中市,霧峰區,吉峰路
413014,413,臺中市,霧峰區,中正路
413015,413,臺中市,霧峰區,中正路
413206,413,臺中市,霧峰區,民生路
413210,413,臺中市,霧峰區,中正路
413215,413,臺中市,霧峰區,中正路
413305,413,臺中市,霧峰區,柳豐路
413310,413,臺中市,霧峰區,吉峰東路
413407,413,臺中市,霧峰區,六股路
413415,413,臺中市,霧峰區,中正路
413505,413,臺中市,霧峰區,福新路
413604,413,臺中市,霧峰區,中正路
413706,413,臺中市,霧峰區,民生路
413708,413,臺中市,霧峰區,中正路
414001,414,臺中市,烏日區,九德街
414002,414,臺中市,烏日區,中山路一段
414003,414,臺中市,烏日區,中山路一段
414005,414,臺中市,烏日區,九德街
414006,414,臺中市,烏日區,中紡北街
414007,414,臺中市,烏日區,一心街
414008,414,臺中市,烏日區,三民街
414010,414,臺中市,烏日區,三和路
414011,414,臺中市,烏日區,成功東路
414012,414,臺中市,烏日區,中山路三段
414013,414,臺中市,烏日區,三榮九路
414014,414,臺中市,烏日區,五光路
414015,414,臺中市,烏日區,五光路
414016,414,臺中市,烏日區,五光路
414017,414,臺中市,烏日區,五光路
414018,414,臺中市,烏日區,溪南路一段
414019,414,臺中市,烏日區,平等路
414020,414,臺中市,烏日區,溪南路一段
414021,414,臺中市,烏日區,太明北路
414022,414,臺中市,烏日區,溪南路二段
414023,414,臺中市,烏日區,太明路
414208,414,臺中市,烏日區,中山路二段
414212,414,臺中市,烏日區,新興路
414215,414,臺中市,烏日區,五光路
414252,414,臺中市,烏日區,溫泉路
414253,414,臺中市,烏日區,成功西路
414308,414,臺中市,烏日區,中山路二段
414309,414,臺中市,烏日區,中山路一段
414320,414,臺中市,烏日區,溪南路一段
414603,414,臺中市,烏日區,中山路一段
414604,414,臺中市,烏日區,中山路一段
414605,414,臺中市,烏日區,中華路
414606,414,臺中市,烏日區,中華路
414608,414,臺中市,烏日區,榮泰街
414609,414,臺中市,烏日區,三和路
414610,414,臺中市,烏日區,三榮六路
414613,414,臺中市,烏日區,三榮十二路
414618,414,臺中市,烏日區,溪南路一段
414703,414,臺中市,烏日區,光日路
414759,414,臺中市,烏日區,信義街
414768,414,臺中市,烏日區,溪南路二段
420001,420,臺中市,豐原區,中山路
420002,420,臺中市,豐原區,三豐路一段
420003,420,臺中市,豐原區,市前街
420004,420,臺中市,豐原區,中山路
420005,420,臺中市,豐原區,中陽路
420006,420,臺中市,豐原區,大社街
420007,420,臺中市,豐原區,三村路
420008,420,臺中市,豐原區,北陽一街
420009,420,臺中市,豐原區,仁洲街
420010,420,臺中市,豐原區,中山路
420011,420,臺中市,豐原區,自強南街
420012,420,臺中市,豐原區,旱溪西路七段
420013,420,臺中市,豐原區,三村路合作新村
420014,420,臺中市,豐原區,大昌街
420015,420,臺中市,豐原區,永康路
420017,420,臺中市,豐原區,三和路
420018,420,臺中市,豐原區,田心路一段
420019,420,臺中市,豐原區,一心路
420020,420,臺中市,豐原區,三民路
420021,420,臺中市,豐原區,合作街
420071,420,臺中市,豐原區,祥和東路
420072,420,臺中市,豐原區,朴子街
420073,420,臺中市,豐原區,三豐路
420074,420,臺中市,豐原區,水源路
420075,420,臺中市,豐原區,東陽路
420076,420,臺中市,豐原區,中陽東街
420077,420,臺中市,豐原區,大豐路五段
420078,420,臺中市,豐原區,水源路
420079,420,臺中市,豐原區,三環路
420080,420,臺中市,豐原區,文化街
420081,420,臺中市,豐原區,師範街
420082,420,臺中市,豐原區,市政路
420083,420,臺中市,豐原區,永康路
420084,420,臺中市,豐原區,中陽路
420085,420,臺中市,豐原區,萬年路
420086,420,臺中市,豐原區,三豐路一段
420087,420,臺中市,豐原區,自強南街
420088,420,臺中市,豐原區,中陽路
420201,420,臺中市,豐原區,中山路
420202,420,臺中市,豐原區,中山路
420203,420,臺中市,豐原區,中山路
420204,420,臺中市,豐原區,中山路
420206,420,臺中市,豐原區,中興路
420207,420,臺中市,豐原區,北陽路
420208,420,臺中市,豐原區,市政路
420209,420,臺中市,豐原區,市政路
420210,420,臺中市,豐原區,安康路
420211,420,臺中市,豐原區,西安街
420212,420,臺中市,豐原區,南陽路逸仙莊
420213,420,臺中市,豐原區,南陽路
420216,420,臺中市,豐原區,圓環東路
420217,420,臺中市,豐原區,圓環南路
420218,420,臺中市,豐原區,豐北街
420219,420,臺中市,豐原區,豐東路
420301,420,臺中市,豐原區,中山路
420302,420,臺中市,豐原區,水源路
420303,420,臺中市,豐原區,水源路
420304,420,臺中市,豐原區,南陽路
420305,420,臺中市,豐原區,圓環南路
420306,420,臺中市,豐原區,新生北路
420307,420,臺中市,豐原區,豐東路
420308,420,臺中市,豐原區,豐南街
420401,420,臺中市,豐原區,中山路
420402,420,臺中市,豐原區,中山路
420403,420,臺中市,豐原區,復興路
420404,420,臺中市,豐原區,豐西街
420702,420,臺中市,豐原區,中山路
420772,420,臺中市,豐原區,中正路
420775,420,臺中市,豐原區,大明路
420776,420,臺中市,豐原區,三民路
420779,420,臺中市,豐原區,圓環東路
420780,420,臺中市,豐原區,豐勢路一段
420783,420,臺中市,豐原區,豐原大道七段
420785,420,臺中市,豐原區,水源路
420796,420,臺中市,豐原區,鎌村路
421001,421,臺中市,后里區,中興街
421002,421,臺中市,后里區,三豐路四段
421003,421,臺中市,后里區,大山路
421004,421,臺中市,后里區,九甲一路
421005,421,臺中市,后里區,九甲六路
421006,421,臺中市,后里區,九甲六路
421007,421,臺中市,后里區,七星街
421008,421,臺中市,后里區,十三張路
421009,421,臺中市,后里區,三豐路三段
421010,421,臺中市,后里區,大興路
421011,421,臺中市,后里區,大德街
421012,421,臺中市,后里區,九甲七路
421013,421,臺中市,后里區,三豐路三段
421014,421,臺中市,后里區,三光路
421016,421,臺中市,后里區,三豐東路
421017,421,臺中市,后里區,三月路四平巷
421201,421,臺中市,后里區,文明路
421202,421,臺中市,后里區,甲后路一段
421203,421,臺中市,后里區,甲后路二段
421204,421,臺中市,后里區,甲后路二段
421205,421,臺中市,后里區,堤防路
421207,421,臺中市,后里區,三豐路三段
421208,421,臺中市,后里區,福音路
421209,421,臺中市,后里區,公安路
421210,421,臺中市,后里區,公安路
421211,421,臺中市,后里區,公安路
421212,421,臺中市,后里區,九甲七路
421213,421,臺中市,后里區,九甲七路
421214,421,臺中市,后里區,三光路
421215,421,臺中市,后里區,公安路
421216,421,臺中市,后里區,文化路
421217,421,臺中市,后里區,甲后路二段
421218,421,臺中市,后里區,三豐路五段
421219,421,臺中市,后里區,福興路
421223,421,臺中市,后里區,舊社路
421231,421,臺中市,后里區,甲后路一段
421301,421,臺中市,后里區,中眉路
421302,421,臺中市,后里區,南村路
421303,421,臺中市,后里區,三豐路三段
421304,421,臺中市,后里區,三光路
421305,421,臺中市,后里區,文化路
421306,421,臺中市,后里區,甲后路一段
421307,421,臺中市,后里區,三豐路三段
421308,421,臺中市,后里區,安眉路
421309,421,臺中市,后里區,四月路
421310,421,臺中市,后里區,甲后路二段
421401,421,臺中市,后里區,甲后路一段
421402,421,臺中市,后里區,泉州路
421403,421,臺中市,后里區,泉州路
421404,421,臺中市,后里區,新興街
421405,421,臺中市,后里區,九甲七路
421406,421,臺中市,后里區,九甲五路
421407,421,臺中市,后里區,安眉路
421408,421,臺中市,后里區,福容路
421409,421,臺中市,后里區,福容路
421410,421,臺中市,后里區,南村路
421411,421,臺中市,后里區,七星街
421412,421,臺中市,后里區,馬場路
421413,421,臺中市,后里區,三豐路三段
421414,421,臺中市,后里區,三豐路三段
421415,421,臺中市,后里區,三豐路四段
421416,421,臺中市,后里區,后科南路
421417,421,臺中市,后里區,后科南路
421418,421,臺中市,后里區,后科路二段
421419,421,臺中市,后里區,三豐路四段
421420,421,臺中市,后里區,九甲路
421421,421,臺中市,后里區,三豐路三段
421422,421,臺中市,后里區,馬場路
421423,421,臺中市,后里區,甲后路一段
421424,421,臺中市,后里區,寺山路
421425,421,臺中市,后里區,馬場路
421426,421,臺中市,后里區,甲后路一段
421601,421,臺中市,后里區,三豐路三段
421602,421,臺中市,后里區,平安路
421603,421,臺中市,后里區,富春路
421604,421,臺中市,后里區,月湖東路
421786,421,臺中市,后里區,公安路
421788,421,臺中市,后里區,甲后路一段
421789,421,臺中市,后里區,甲后路二段
422001,422,臺中市,石岡區,和盛街
422002,422,臺中市,石岡區,大仁街
422003,422,臺中市,石岡區,萬仙街
422004,422,臺中市,石岡區,石城街
422201,422,臺中市,石岡區,石岡街
422204,422,臺中市,石岡區,明德路
422205,422,臺中市,石岡區,石岡街
422206,422,臺中市,石岡區,明德路
422207,422,臺中市,石岡區,豐勢路
422208,422,臺中市,石岡區,明德路
422209,422,臺中市,石岡區,明德路
422210,422,臺中市,石岡區,豐勢路
422301,422,臺中市,石岡區,石岡街
422302,422,臺中市,石岡區,豐勢路
422303,422,臺中市,石岡區,豐勢路國中巷
422401,422,臺中市,石岡區,豐勢路山下巷
422402,422,臺中市,石岡區,和盛街營林巷
422403,422,臺中市,石岡區,豐勢路
422404,422,臺中市,石岡區,豐勢路
422405,422,臺中市,石岡區,豐勢路
422406,422,臺中市,石岡區,豐勢路
422407,422,臺中市,石岡區,豐勢路和順巷
422408,422,臺中市,石岡區,石城街
422411,422,臺中市,石岡區,萬仙街
422412,422,臺中市,石岡區,豐勢路
422413,422,臺中市,石岡區,豐勢路山下巷
422774,422,臺中市,石岡區,石岡街
423001,423,臺中市,東勢區,東蘭路
423002,423,臺中市,東勢區,文化街
423003,423,臺中市,東勢區,三民街
423004,423,臺中市,東勢區,中新街
423005,423,臺中市,東勢區,中坑坪路
423006,423,臺中市,東勢區,東蘭路
423007,423,臺中市,東勢區,下城街
423008,423,臺中市,東勢區,東崎路三段
423009,423,臺中市,東勢區,中泰街
423010,423,臺中市,東勢區,石城街
423011,423,臺中市,東勢區,東關路
423012,423,臺中市,東勢區,東關路
423013,423,臺中市,東勢區,三民街
423020,423,臺中市,東勢區,公園路
423021,423,臺中市,東勢區,吉祥街
423112,423,臺中市,東勢區,慶福街
423132,423,臺中市,東勢區,東關路四段
423311,423,臺中市,東勢區,東關路六段
423790,423,臺中市,東勢區,中山路
424002,424,臺中市,和平區,東關路三段和興巷
424005,424,臺中市,和平區,中坑路中坑巷
424008,424,臺中市,和平區,東崎路一段
424101,424,臺中市,和平區,東關路一段
424102,424,臺中市,和平區,東關路一段
424105,424,臺中市,和平區,雪山路
424108,424,臺中市,和平區,東崎路一段竹林巷
424111,424,臺中市,和平區,中正路
424112,424,臺中市,和平區,中興路四段
424122,424,臺中市,和平區,中興路一段
424123,424,臺中市,和平區,中興路三段
424124,424,臺中市,和平區,福壽路
424131,424,臺中市,和平區,巴新街
424791,424,臺中市,和平區,東關路一段
424794,424,臺中市,和平區,中正路
424797,424,臺中市,和平區,東關路三段
426012,426,臺中市,新社區,中興街
426014,426,臺中市,新社區,中正街
426015,426,臺中市,新社區,七分坑
426016,426,臺中市,新社區,下水底
426017,426,臺中市,新社區,大復街
426018,426,臺中市,新社區,中和街一段
426019,426,臺中市,新社區,下坪
426112,426,臺中市,新社區,中興街
426132,426,臺中市,新社區,民化
426792,426,臺中市,新社區,中興嶺
426795,426,臺中市,新社區,中和街五段
427001,427,臺中市,潭子區,民生街
427002,427,臺中市,潭子區,中山路二段
427003,427,臺中市,潭子區,潭興路一段
427004,427,臺中市,潭子區,大智街
427005,427,臺中市,潭子區,大成街
427006,427,臺中市,潭子區,大通街
427007,427,臺中市,潭子區,大明一路
427008,427,臺中市,潭子區,大富路三段
427009,427,臺中市,潭子區,大豐東一街
427010,427,臺中市,潭子區,勝利一街
427011,427,臺中市,潭子區,人和路
427012,427,臺中市,潭子區,大通街
427013,427,臺中市,潭子區,中山路二段
427014,427,臺中市,潭子區,三和路
427015,427,臺中市,潭子區,中山路一段
427016,427,臺中市,潭子區,大豐一路
427017,427,臺中市,潭子區,中山路二段
427018,427,臺中市,潭子區,中山路二段
427019,427,臺中市,潭子區,仁愛路一段
427020,427,臺中市,潭子區,大富路一段
427058,427,臺中市,潭子區,北環路
427201,427,臺中市,潭子區,中山路二段
427204,427,臺中市,潭子區,中山路二段
427215,427,臺中市,潭子區,豐興路一段
427242,427,臺中市,潭子區,勝利五街
427243,427,臺中市,潭子區,勝利五街
427244,427,臺中市,潭子區,勝利六街
427245,427,臺中市,潭子區,勝利六街
427246,427,臺中市,潭子區,勝利八街
427248,427,臺中市,潭子區,勝利九街
427249,427,臺中市,潭子區,勝利十二街
427250,427,臺中市,潭子區,勝利十二街
427251,427,臺中市,潭子區,勝利十一街
427252,427,臺中市,潭子區,勝利十街
427301,427,臺中市,潭子區,中山路二段
427314,427,臺中市,潭子區,得才街
427317,427,臺中市,潭子區,中興路
427318,427,臺中市,潭子區,中山路一段
427319,427,臺中市,潭子區,中山路一段
427320,427,臺中市,潭子區,榮興街
427321,427,臺中市,潭子區,榮興街
427322,427,臺中市,潭子區,中山路一段
427323,427,臺中市,潭子區,中山路一段
427324,427,臺中市,潭子區,中山路一段
427325,427,臺中市,潭子區,中山路一段
427326,427,臺中市,潭子區,中山路一段
427700,427,臺中市,潭子區,中山路一段
427701,427,臺中市,潭子區,昌平路三段
427702,427,臺中市,潭子區,中山路三段
427703,427,臺中市,潭子區,潭子街三段
427798,427,臺中市,潭子區,潭興路三段
427799,427,臺中市,潭子區,南二路
428001,428,臺中市,大雅區,大林路
428002,428,臺中市,大雅區,西村路
428004,428,臺中市,大雅區,中清北街
428005,428,臺中市,大雅區,建興路
428006,428,臺中市,大雅區,仁和北路
428007,428,臺中市,大雅區,民興街
428008,428,臺中市,大雅區,大明街
428009,428,臺中市,大雅區,民族街
428010,428,臺中市,大雅區,田心一街
428011,428,臺中市,大雅區,大雅路
428012,428,臺中市,大雅區,上山一路
428013,428,臺中市,大雅區,民生路一段
428014,428,臺中市,大雅區,中科路
428015,428,臺中市,大雅區,上山三路
428016,428,臺中市,大雅區,中山一路
428017,428,臺中市,大雅區,大榮街
428018,428,臺中市,大雅區,仁愛北路
428019,428,臺中市,大雅區,中山北路
428033,428,臺中市,大雅區,科雅路
428203,428,臺中市,大雅區,中科路
428233,428,臺中市,大雅區,中山北路
428301,428,臺中市,大雅區,神林南路
428302,428,臺中市,大雅區,神林路一段
428303,428,臺中市,大雅區,科雅一路
428311,428,臺中市,大雅區,中清路四段
428312,428,臺中市,大雅區,平和路
428313,428,臺中市,大雅區,平和路
428314,428,臺中市,大雅區,東大路二段
428315,428,臺中市,大雅區,東大路二段
428316,428,臺中市,大雅區,雅環路二段
428317,428,臺中市,大雅區,雅環路二段
428321,428,臺中市,大雅區,學府路
428323,428,臺中市,大雅區,科雅路
428333,428,臺中市,大雅區,中山北路
428343,428,臺中市,大雅區,永和路
428353,428,臺中市,大雅區,中山北路
428363,428,臺中市,大雅區,中山北路
428401,428,臺中市,大雅區,大林路
428402,428,臺中市,大雅區,昌平路四段
428403,428,臺中市,大雅區,科雅西路
428405,428,臺中市,大雅區,建興路
428406,428,臺中市,大雅區,永興路
428407,428,臺中市,大雅區,神林路一段
428408,428,臺中市,大雅區,中清東路
428409,428,臺中市,大雅區,民權街
428410,428,臺中市,大雅區,神林南路
428411,428,臺中市,大雅區,雅環路二段
428412,428,臺中市,大雅區,中清路三段
428413,428,臺中市,大雅區,民生路一段
428415,428,臺中市,大雅區,平和南路
428417,428,臺中市,大雅區,民豐街
428418,428,臺中市,大雅區,月祥路
428419,428,臺中市,大雅區,中山北路
428433,428,臺中市,大雅區,神林南路
428533,428,臺中市,大雅區,中山北路
428603,428,臺中市,大雅區,科雅西路
428633,428,臺中市,大雅區,科雅二路
428709,428,臺中市,大雅區,仁愛路
428722,428,臺中市,大雅區,中清東路
428728,428,臺中市,大雅區,中科路
428771,428,臺中市,大雅區,昌平路四段
429001,429,臺中市,神岡區,大洲路
429002,429,臺中市,神岡區,東洲一街
429003,429,臺中市,神岡區,八德路
429004,429,臺中市,神岡區,三和路
429005,429,臺中市,神岡區,五權路
429006,429,臺中市,神岡區,三社東路
429007,429,臺中市,神岡區,八德路
429008,429,臺中市,神岡區,八德路九如巷
429009,429,臺中市,神岡區,光啟路
